id,titulo,mpa,genero,duracion,fecha_estreno,productora,ingresos,presupuesto,voto_promedio,cantidad_votos,popularidad,director,genero_director
tt0383010,The Three Stooges,PG,Comedy,92,2012-04-13,Wessler Entertainment,54819301,30000000,5.784,543,31.409,Bobby Farrelly,Masculino
tt1195478,The Five-Year Engagement,R,Comedy,124,2012-04-27,Universal Pictures,54169363,30000000,5.846,1274,19.561,Nicholas Stoller,Masculino
tt1234719,Red Dawn,PG-13,Action,93,2012-03-15,Contrafilm,44806783,65000000,5.7,1523,39.988,Dan Bradley,Masculino
tt0485985,Red Tails,PG-13,Drama,125,2012-01-19,Lucasfilm Ltd.,50365377,58000000,6.514,585,28.157,Anthony Hemingway,Masculino
tt1723642,Sur la piste du Marsupilami,PG-13,Family,105,2012-04-03,Pathé,50100000,50000000,5.261,821,18.277,Alain Chabat,Masculino
tt1764625,Las aventuras de Tadeo Jones,NA,Animation,90,2012-08-10,StudioCanal,23000000,10500000,6.223,531,26.456,Enrique Gato,Masculino
tt2083383,Trouble with the Curve,PG-13,Drama,111,2012-09-21,Malpaso Productions,49000000,60000000,6.978,1486,26.56,Robert Lorenz,Masculino
tt1568338,Man on a Ledge,PG-13,Action,102,2012-01-13,Summit Entertainment,46221189,42000000,6.433,2476,22.522,Asger Leth,NA
tt1582507,House at the End of the Street,PG-13,Horror,101,2012-09-21,A Bigger Boat,44287131,6900000,5.8,1722,21.298,Mark Tonderai,Masculino
tt1694020,The Guilt Trip,PG-13,Comedy,95,2012-12-19,Paramount,41863726,40000000,5.59,645,22.526,Anne Fletcher,Femenino
tt1656190,Safe,R,Action,94,2012-04-16,IM Global,40300000,30000000,6.487,2291,32.979,Boaz Yakin,Masculino
tt1343727,Dredd,R,Action,95,2012-09-07,Rena Film,41037742,50000000,6.824,4782,31.356,Pete Travis,Masculino
tt1991245,Chernobyl Diaries,R,Horror,88,2012-05-24,Oren Peli / Brian Witten Pictures,38390020,1000000,5.3,1493,23.303,Bradley Parker,Masculino
tt1764234,Killing Them Softly,R,Crime,97,2012-07-30,Plan B Entertainment,37930465,15000000,6.049,2034,17.338,Andrew Dominik,Masculino
tt1783232,Fetih 1453,NA,Adventure,160,2012-02-16,MEDYAPIM,9001826,2581561,6.06,167,19.119,Faruk Aksoy,NA
tt1885265,Good Deeds,PG-13,Drama,111,2012-02-23,Tyler Perry Studios,35600000,14000000,6.3,123,12.403,Tyler Perry,Masculino
tt1764183,Arbitrage,R,Drama,100,2012-09-14,Lucky Monkey Pictures,35500000,12000000,6.283,799,11.902,Nicholas Jarecki,Masculino
tt1756415,Benvenuti al Nord,NA,Comedy,105,2012-01-18,Medusa Film,35000000,6000000,5.778,1276,11.487,Luca Miniero,Masculino
tt1222815,Chimpanzee,G,Documentary,78,2012-04-20,Disneynature,34823764,5000000,6.9,111,7.86,Alastair Fothergill,Masculino
tt1712170,Alex Cross,PG-13,Action,101,2012-10-18,Summit Entertainment,30353232,45000000,5.2,684,14.459,Rob Cohen,Masculino
tt1441952,Salmon Fishing in the Yemen,PG-13,Drama,107,2012-03-09,Shine Pictures,34564651,14400000,6.414,834,12.097,Lasse Hallström,Masculino
tt1506999,Haywire,R,Action,93,2011-11-01,Relativity Media,33372606,23000000,5.7,1287,16.43,Steven Soderbergh,Masculino
tt1488181,Zambezia,G,Comedy,83,2012-06-05,The Department of Trade and Industry of South Africa,34428345,20000000,6,260,18.564,Wayne Thornley,NA
tt2247692,2016: Obama's America,PG,Documentary,87,2012-07-13,NA,33400000,2500000,4.229,48,2.83,John Sullivan,Masculino
tt1659337,The Perks of Being a Wallflower,PG-13,Drama,103,2012-09-20,Mr. Mudd Production,33400000,13000000,7.788,10043,48.622,Stephen Chbosky,Masculino
tt1592525,Lockout,PG-13,Action,95,2012-04-12,EuropaCorp,32948113,20000000,5.906,1736,47.358,Stephen St. Leger,Masculino
tt1438173,Bait,R,Horror,93,2012-09-05,Screen Queensland,32500000,30000000,5.669,706,23.496,Kimble Rendall,Masculino
tt2215719,Katy Perry: Part of Me,PG,Documentary,93,2012-06-28,Imagine Entertainment,32726956,12000000,7.1,267,12.479,Dan Cutforth,Masculino
tt1333125,Movie 43,R,Comedy,90,2013-01-24,Witness Protection Films,32400000,6000000,4.578,2194,29.029,Griffin Dunne,Masculino
tt1547234,Premium Rush,PG-13,Crime,91,2012-08-24,Pariah,31100000,35000000,6.322,2003,22.678,David Koepp,Masculino
tt1486192,The Raven,R,Crime,111,2012-03-09,Relativity Media,29657751,26000000,6.282,1266,13.463,James McTeigue,Masculino
tt1602620,Amour,PG-13,Drama,127,2012-09-20,Wega Film Vienna,29800000,8900000,7.8,1515,13.343,Michael Haneke,Masculino
tt1931533,Seven Psychopaths,R,Comedy,110,2012-10-12,CBS Films,33035736,15000000,6.815,3706,16.096,Martin McDonagh,Masculino
tt1560747,The Master,R,Drama,137,2012-09-07,Annapurna Pictures,28258060,32000000,7.153,2796,22.473,Paul Thomas Anderson,Masculino
tt0975645,Hitchcock,PG-13,Drama,98,2012-11-22,Cold Spring Pictures,23570541,15700000,6.553,1437,17.121,Sacha Gervasi,Masculino
tt2053425,De rouille et d'os,R,Drama,123,2012-05-17,Why Not Productions,25762027,15400000,7.175,1305,15.187,Jacques Audiard,Masculino
tt1430615,Big Miracle,PG,Adventure,107,2012-02-02,Working Title Films,24719215,40000000,6.62,454,18.381,Ken Kwapis,Masculino
tt1876451,Sparkle,PG-13,Music,116,2012-08-17,Akil Productions,24637469,14000000,6.3,111,10.642,Salim Akil,Masculino
tt1655460,Wanderlust,R,Comedy,98,2012-02-23,Relativity Media,24200000,35000000,5.511,1190,19.446,David Wain,Masculino
tt1613750,Kon-Tiki,PG-13,Adventure,118,2012-08-24,Stunt Bros,22842887,16600000,6.932,702,12.595,Joachim Rønning,Masculino
tt1374992,Upside Down,PG-13,Romance,104,2012-09-27,Upside Down Films,22187813,60000000,6.273,2383,22.482,Juan Diego Solanas,Masculino
tt2125435,Beasts of the Southern Wild,PG-13,Drama,93,2012-06-29,Cinereach,21107746,1800000,6.815,998,11.744,Benh Zeitlin,Masculino
tt2294629,Frozen,PG,Animation,102,2013-11-20,Walt Disney Pictures,1274219009,150000000,7.2,15872,88.133,Chris Buck,Masculino
tt1300854,Iron Man 3,PG-13,Action,130,2013-04-18,Marvel Studios,1215577205,200000000,6.927,21432,76.211,Shane Black,Masculino
tt1690953,Despicable Me 2,PG,Animation,98,2013-06-26,Illumination,970800000,76000000,6.9,10740,113.878,Pierre Coffin,Masculino
tt1170358,The Hobbit: The Desolation of Smaug,PG-13,Fantasy,161,2013-12-11,New Line Cinema,958400000,250000000,7.571,12548,85.792,Peter Jackson,Masculino
tt1951264,The Hunger Games: Catching Fire,PG-13,Adventure,146,2013-11-15,Lionsgate,865011746,130000000,7.428,16678,75.892,Francis Lawrence,Masculino
tt1905041,Fast & Furious 6,PG-13,Action,131,2013-05-21,Universal Pictures,788700000,160000000,6.815,10189,8.736,Justin Lin,Masculino
tt1453405,Monsters University,G,Animation,104,2013-06-19,Pixar,743600000,200000000,7.031,10123,62.655,Dan Scanlon,Masculino
tt1454468,Gravity,PG-13,Science Fiction,91,2013-10-03,Esperanto Filmoj,723192705,105000000,7.2,14725,28.96,Alfonso Cuarón,Masculino
tt0770828,Man of Steel,PG-13,Action,143,2013-06-12,DC Entertainment,668045518,225000000,6.619,14595,58.766,Zack Snyder,Masculino
tt1981115,Thor: The Dark World,PG-13,Action,112,2013-10-30,Marvel Studios,644783140,170000000,6.531,16671,69.388,Alan Taylor,Masculino
tt0481499,The Croods,PG,Animation,98,2013-03-15,DreamWorks Animation,587204668,135000000,6.912,6765,73.266,Chris Sanders,Masculino
tt0816711,World War Z,PG-13,Action,116,2013-06-20,GK Films,531865000,200000000,6.811,14727,72.295,Marc Forster,Masculino
tt1623205,Oz the Great and Powerful,PG,Fantasy,130,2013-03-07,Roth Films,491868548,200000000,5.911,6315,41.342,Sam Raimi,Masculino
tt1408101,Star Trek Into Darkness,PG-13,Action,132,2013-05-05,Bad Robot,467400000,190000000,7.328,8764,41.673,J.J. Abrams,Masculino
tt1430132,The Wolverine,PG-13,Action,126,2013-07-21,The Donners' Company,415440673,120000000,6.405,9166,13.509,James Mangold,Masculino
tt1663662,Pacific Rim,PG-13,Action,131,2013-07-11,Double Dare You Productions,411000000,180000000,6.884,11840,69.138,Guillermo del Toro,Masculino
tt0993846,The Wolf of Wall Street,R,Crime,180,2013-12-25,Red Granite Pictures,392000000,100000000,8.036,22865,106.504,Martin Scorsese,Masculino
tt1583421,G.I. Joe: Retaliation,PG-13,Science Fiction,110,2013-03-27,Paramount,371900000,130000000,5.621,5298,40.594,Jon M. Chu,Masculino
tt1951261,The Hangover Part III,R,Comedy,100,2013-05-23,Green Hat Films,362000072,103000000,6.21,8291,52.04,Todd Phillips,Masculino
tt1343092,The Great Gatsby,PG-13,Drama,143,2013-05-09,Warner Bros. Pictures,351040419,105000000,7.374,11764,40.505,Baz Luhrmann,Masculino
tt1670345,Now You See Me,PG-13,Thriller,116,2013-05-29,Summit Entertainment,351700000,75000000,7.3,14988,65.789,Louis Leterrier,Masculino
tt2017020,The Smurfs 2,PG,Fantasy,105,2013-07-30,NeoReel,347434178,105000000,5.76,2090,43.417,Raja Gosnell,Masculino
tt1457767,The Conjuring,R,Horror,112,2013-07-18,Evergreen Media Group,320400000,13000000,7.5,10971,90.05,James Wan,Masculino
tt1606378,A Good Day to Die Hard,R,Action,98,2013-02-06,Mid Atlantic Films,304654182,92000000,5.328,6158,31.053,John Moore,Masculino
tt1483013,Oblivion,PG-13,Action,124,2013-04-10,Universal Pictures,286168572,120000000,6.627,10233,34.893,Joseph Kosinski,Masculino
tt1535108,Elysium,R,Science Fiction,109,2013-08-07,TriStar Pictures,286140700,115000000,6.504,8413,31.51,Neill Blomkamp,Masculino
tt1860353,Turbo,PG,Animation,96,2013-07-11,DreamWorks Animation,282570682,135000000,6.193,3146,26.13,David Soren,Masculino
tt1985966,Cloudy with a Chance of Meatballs 2,PG,Animation,95,2013-09-26,Columbia Pictures,248384621,78000000,6.429,2979,44.568,Cody Cameron,Masculino
tt0848537,Epic,PG,Animation,102,2013-05-15,Blue Sky Studios,268426634,100000000,6.499,2583,34.413,Chris Wedge,Masculino
tt1210819,The Lone Ranger,PG-13,Action,149,2013-07-03,Walt Disney Pictures,260500000,215000000,6.089,5610,28.093,Gore Verbinski,Masculino
tt1800241,American Hustle,R,Drama,138,2013-12-03,Annapurna Pictures,251171807,40000000,6.854,6969,27.979,David O. Russell,Masculino
tt2191701,Grown Ups 2,PG-13,Comedy,101,2013-07-11,Columbia Pictures,247022278,80000000,6.1,4055,68.324,Dennis Dugan,Masculino
tt1815862,After Earth,PG-13,Science Fiction,100,2013-05-30,Columbia Pictures,243843127,130000000,5.191,6298,33.181,M. Night Shyamalan,Masculino
tt1691917,Planes,PG,Animation,91,2013-08-09,Walt Disney Pictures,219788712,50000000,5.9,1591,26.605,Klay Hall,Masculino
tt2404463,The Heat,R,Action,117,2013-06-27,Chernin Entertainment,158674180,43000000,6.603,3767,31.535,Paul Feig,Masculino
tt1428538,Hansel & Gretel: Witch Hunters,NA,Fantasy,88,2013-01-17,Paramount,226349749,50000000,6.041,6434,44.409,Tommy Wirkola,Masculino
tt1535109,Captain Phillips,PG-13,Action,134,2013-10-10,Columbia Pictures,218791811,55000000,7.55,6571,33.157,Paul Greengrass,Masculino
tt2334879,White House Down,PG-13,Action,131,2013-06-27,Iron Horse Entertainment,205366737,150000000,6.452,4510,34.918,Roland Emmerich,Masculino
tt1854564,Percy Jackson: Sea of Monsters,PG,Adventure,106,2013-08-07,Fox 2000 Pictures,199850315,90000000,6.034,4956,34.277,Thor Freudenthal,Masculino
tt1351685,Jack the Giant Slayer,PG-13,Fantasy,114,2013-02-27,New Line Cinema,197700000,195000000,5.825,4724,43.066,Bryan Singer,Masculino
tt0359950,The Secret Life of Walter Mitty,PG,Adventure,114,2013-12-18,20th Century Fox,188133322,90000000,7.179,7254,43.801,Ben Stiller,Masculino
tt2024544,12 Years a Slave,R,Drama,134,2013-10-18,New Regency Pictures,187000000,20000000,7.945,10833,34.217,Steve McQueen,Masculino
tt1327773,The Butler,PG-13,Drama,132,2013-08-16,Follow Through Productions,115900000,25000000,7.345,2762,17.306,Lee Daniels,Masculino
tt2024432,Identity Thief,R,Comedy,111,2013-02-07,Stuber Pictures,173965010,35000000,5.863,3213,19.455,Seth Gordon,Masculino
tt1229340,Anchorman 2: The Legend Continues,PG-13,Comedy,119,2013-12-18,Gary Sanchez Productions,173700000,50000000,6.139,2423,33.512,Adam McKay,Masculino
tt2302755,Olympus Has Fallen,R,Action,120,2013-03-20,Millennium Media,170270201,70000000,6.394,6319,34.351,Antoine Fuqua,Masculino
tt2226417,Insidious: Chapter 2,PG-13,Horror,106,2013-09-12,FilmDistrict,161000000,5000000,6.7,4037,45.503,James Wan,Masculino
tt1091191,Lone Survivor,R,War,121,2013-12-24,EFO Films,149295601,40000000,7.43,4030,34.826,Peter Berg,Masculino
tt3063516,Jackass Presents: Bad Grandpa,R,Comedy,92,2013-10-22,Paramount,151831537,15000000,6.1,1496,16.582,Jeff Tremaine,Masculino
tt1335975,47 Ronin,PG-13,Drama,119,2013-12-06,Mid Atlantic Films,151783839,175000000,6.165,3638,37.348,Carl Rinsch,Masculino
tt1821694,RED 2,PG-13,Action,116,2013-07-18,di Bonaventura Pictures,148100000,84000000,6.5,3824,27.6,Dean Parisot,Masculino
tt2023587,Mama,PG-13,Horror,100,2013-01-17,Universal Pictures,146497771,15000000,6.3,3962,28.795,Andy Muschietti,Masculino
tt1211956,Escape Plan,R,Action,115,2013-10-09,Knightsbridge Entertainment,137328301,50000000,6.722,4913,36.596,Mikael Håfström,Masculino
tt1272878,2 Guns,R,Action,109,2013-08-02,Universal Pictures,131940411,61000000,6.537,3933,36.301,Baltasar Kormákur,Masculino
tt1245492,This Is the End,R,Action,106,2013-06-12,Columbia Pictures,126041322,32000000,6.224,6080,42.449,Seth Rogen,Masculino
tt1731141,Ender's Game,PG-13,Science Fiction,114,2013-10-24,Digital Domain,125537191,110000000,6.591,5553,42.641,Gavin Hood,Masculino
tt1392214,Prisoners,R,Drama,153,2013-09-19,Alcon Entertainment,122126687,46000000,8.094,11082,61.678,Denis Villeneuve,Masculino
tt2140373,Saving Mr. Banks,PG-13,Comedy,125,2013-11-29,Hopscotch Features,112544580,35000000,7.351,3173,18.629,John Lee Hancock,Masculino
tt1588173,Warm Bodies,PG-13,Horror,97,2013-01-31,Summit Entertainment,117000000,35000000,6.446,5847,31.041,Jonathan Levine,Masculino
tt1621039,Free Birds,PG,Animation,91,2013-10-30,Reel FX Creative Studios,110000000,55000000,5.864,732,20.836,Jimmy Hayward,Masculino
tt1321870,Gangster Squad,R,Crime,113,2013-01-09,Village Roadshow Pictures,105200000,60000000,6.361,3870,21.96,Ruben Fleischer,Masculino
tt2378281,No se aceptan devoluciones,PG-13,Comedy,122,2013-07-20,Pantelion Films,99067206,5500000,7.733,832,23.199,Eugenio Derbez,Masculino
tt2431286,Philomena,PG-13,Drama,98,2013-11-01,Baby Cow Productions,100100000,12000000,7.363,1537,15.078,Stephen Frears,Masculino
tt2334873,Blue Jasmine,PG-13,Drama,99,2013-08-01,Gravier Productions,99200000,18000000,6.996,3286,21.293,Woody Allen,Masculino
tt1411250,Riddick,R,Science Fiction,119,2013-09-02,One Race,98337295,38000000,6.3,3869,30.884,David Twohy,Masculino
tt1702439,Safe Haven,PG-13,Romance,115,2013-02-07,Relativity Media,97600000,28000000,7.249,2233,26.307,Lasse Hallström,Masculino
tt1288558,Evil Dead,R,Horror,91,2013-04-05,TriStar Pictures,97542952,17000000,6.521,4339,48.256,Fede Álvarez,Masculino
tt0453562,42,PG-13,Drama,128,2013-04-12,Warner Bros. Pictures,95020213,40000000,7.168,1699,26.437,Brian Helgeland,Masculino
tt1538403,The Mortal Instruments: City of Bones,PG-13,Fantasy,130,2013-08-21,Screen Gems,95396573,60000000,6.437,4334,35.788,Harald Zwart,Masculino
tt1979320,Rush,R,Drama,123,2013-09-02,Revolution Films,90200000,38000000,7.716,6759,30.921,Ron Howard,Masculino
tt2234155,The Internship,PG-13,Comedy,119,2013-06-07,TSG Entertainment,44000000,58000000,6.249,4007,1.185,Shawn Levy,Masculino
tt2184339,The Purge,R,Science Fiction,86,2013-05-31,Universal Pictures,89328627,3000000,6.3,8059,52.097,James DeMonaco,Masculino
tt1980209,Pain & Gain,R,Action,130,2013-04-18,Paramount,87305549,25000000,6.26,4233,38.97,Michael Bay,Masculino
tt2194499,About Time,R,Drama,123,2013-09-04,Universal Pictures,87100449,12000000,7.915,8008,42.81,Richard Curtis,Masculino
tt1706620,Snowpiercer,R,Action,127,2013-08-01,CJ Entertainment,86758912,39200000,6.9,9114,32.47,Bong Joon-ho,Masculino
tt1939659,Carrie,R,Drama,100,2013-10-16,Misher Films,82400000,30000000,6,4279,29.03,Kimberly Peirce,Femenino
tt2404311,The Family,R,Crime,111,2013-09-13,Canal+,36894225,30000000,6.359,2792,18.603,Luc Besson,Masculino
tt0795461,Scary Movie 5,PG-13,Comedy,86,2013-04-11,Dimension Films,78400000,20000000,4.8,2674,45.44,Malcolm D. Lee,Masculino
tt0790736,R.I.P.D.,PG-13,Fantasy,96,2013-07-18,Universal Pictures,61600000,130000000,5.825,3787,40.333,Robert Schwentke,Masculino
tt0765446,Escape from Planet Earth,PG,Animation,89,2013-02-14,The Weinstein Company,74597643,40000000,5.733,712,20.256,Cal Brunker,Masculino
tt1322269,August: Osage County,R,Comedy,121,2013-12-26,Jean Doumanian Productions,74188937,25000000,6.852,1402,12.763,John Wells,Masculino
tt2083355,The Best Man Holiday,R,Comedy,123,2013-11-15,Universal Pictures,71625195,17000000,6.588,245,10.134,Malcolm D. Lee,Masculino
tt2193215,The Counselor,R,Thriller,117,2013-10-25,Scott Free Productions,71009334,25000000,5.3,1760,17.183,Ridley Scott,Masculino
tt3066270,Sole a catinelle,NA,Comedy,83,2013-10-31,Taodue Film,69903094,8000000,6.752,1615,7.558,Gennaro Nunziante,Masculino
tt1911644,The Call,R,Crime,94,2013-03-14,TriStar Pictures,68572378,13000000,6.796,2775,29.332,Brad Anderson,Masculino
tt2515086,One Direction: This Is Us,PG,Documentary,92,2013-08-28,TriStar Pictures,68500000,10000000,8.311,998,12.867,Morgan Spurlock,Masculino
tt3148834,The House of Magic,NA,Family,86,2013-12-24,nWave Pictures,64197205,34000000,6.363,332,21.89,Ben Stassen,Masculino
tt2053463,Side Effects,R,Thriller,106,2013-02-07,di Bonaventura Pictures,63414135,30000000,6.6,2949,15.625,Steven Soderbergh,Masculino
tt1517260,The Host,PG-13,Action,125,2013-03-22,Open Road Films,63300000,44000000,6.287,3801,22.547,Andrew Niccol,Masculino
tt2364841,Runner Runner,R,Crime,91,2013-09-24,Regency Enterprises,62600000,30000000,5.6,1183,18.032,Brad Furman,Masculino
tt1043726,The Legend of Hercules,PG-13,Action,99,2014-01-10,Millennium Media,61279452,70000000,4.78,1261,25.99,Renny Harlin,Masculino
tt1650554,Kick-Ass 2,R,Action,103,2013-07-17,Marv,60700000,28000000,6.395,5893,31.009,Jeff Wadlow,Masculino
tt2243537,A Haunted House,R,Comedy,86,2013-01-11,Open Road Films,60141683,2500000,5.874,1761,33.301,Michael Tiddes,Masculino
tt1559547,Beautiful Creatures,PG-13,Fantasy,124,2013-02-13,Alcon Entertainment,60052138,60000000,6.019,2750,22.494,Richard LaGravenese,Masculino
tt0882977,Snitch,PG-13,Thriller,112,2013-02-21,Exclusive Media,42930462,35000000,6.096,2255,22.017,Ric Roman Waugh,Masculino
tt2101473,The Physician,R,Adventure,155,2013-12-25,Pixomondo,57300000,36000000,7.336,1009,17.315,Philipp Stölzl,Masculino
tt0790636,Dallas Buyers Club,R,Drama,117,2013-11-01,Truth Entertainment,55736588,5000000,7.931,8166,27.226,Jean-Marc Vallée,Masculino
tt2609758,A Madea Christmas,PG-13,Comedy,100,2013-12-13,Lionsgate,53400000,25000000,6.447,131,5.774,Tyler Perry,Masculino
tt2070862,Temptation: Confessions of a Marriage Counselor,PG-13,Drama,111,2013-03-29,Lionsgate,53100000,37000000,6.5,158,19.438,Tyler Perry,Masculino
tt2387559,Delivery Man,PG-13,Comedy,105,2013-10-10,DreamWorks Pictures,51164106,26000000,6.246,1402,19.895,Ken Scott,Masculino
tt1798709,Her,R,Romance,126,2013-12-18,Annapurna Pictures,47351251,23000000,7.859,13691,65.552,Spike Jonze,Masculino
tt2312718,Homefront,R,Action,100,2013-11-12,Open Road Films,43058898,22000000,6.963,3309,71.638,Gary Fleder,Masculino
tt1549920,The Last Stand,R,Action,107,2013-01-12,di Bonaventura Pictures,48330757,30000000,6.06,2664,32.435,Kim Jee-woon,Masculino
tt1711425,21 & Over,R,Comedy,93,2013-03-01,Mandeville Films,48065672,13000000,5.819,1460,15.973,Jon Lucas,Masculino
tt1572315,Texas Chainsaw 3D,R,Horror,92,2013-01-03,Lionsgate,47300000,10000000,5.5,1583,78.949,John Luessenhop,Masculino
tt1817273,The Place Beyond the Pines,R,Drama,140,2013-03-14,Sidney Kimmel Entertainment,47135966,15000000,6.967,4634,25.092,Derek Cianfrance,Masculino
tt1904996,Parker,R,Action,118,2013-01-23,Incentive Filmed Entertainment,46216641,35000000,6.031,2888,28.581,Taylor Hackford,Masculino
tt1931435,The Big Wedding,R,Comedy,90,2013-04-25,Millennium Media,21800000,35000000,5.9,1097,15.154,Justin Zackham,Masculino
tt1213663,The World's End,R,Comedy,109,2013-07-18,Big Talk Studios,46100000,20000000,6.797,5113,36.54,Edgar Wright,Masculino
tt1661382,Grudge Match,PG-13,Comedy,113,2013-12-25,Gerber Pictures,44907260,40000000,6.079,1214,18.049,Peter Segal,Masculino
tt2357129,Jobs,PG-13,Drama,129,2013-08-16,Open Road Films,42100000,12000000,6.1,2343,13.73,Joshua Michael Stern,Masculino
tt2229499,Don Jon,R,Romance,90,2013-09-12,Ram Bergman Productions,39439355,3000000,6,4134,47.224,Joseph Gordon-Levitt,Masculino
tt1235522,Broken City,R,Thriller,109,2013-01-18,1984 Private Defense Contractors,34737199,56000000,5.9,1402,24.002,Allen Hughes,Masculino
